global_project_id,report_date,project_name_clean,project_status,sector_clean,agency_clean,annual_outlay,approval_gt_doc_orig,cost_anticipated,cost_escalation_rate_clean,cost_original,cost_overrun_amount_calc,cost_overrun_percent_clean,cost_revised,delay_reason_missing,elapsed_schedule_ratio_clean,expenditure_cumulative,expenditure_ratio,has_clearance_issue,has_land_acquisition_issue,is_ahead_of_schedule,is_revised,month_gap_prev,physical_progress_clean,prev_progress,progress_isna,progress_velocity_clean,project_age_months,project_size_ord,remaining_schedule_months,schedule_slippage_clean,state_clean,time_overrun_months_calc,total_planned_duration_months,time_overrun_prediction,time_overrun_probability,cost_overrun_prediction,cost_overrun_probability,risk_class_prediction,risk_class_probability,risk_class_0_probability,risk_class_1_probability,risk_class_2_probability
31a81aef151dd97c,2024-04-30,KM 0.000 TO KM 6.140 [EFFECTIVE,Ongoing,General,Unknown Agency,,0,1159.96,-0.4263303659742828,2022.0,-862.04,-42.63303659742829,,1,,,,False,False,0,0,,,,1,0.0,,3,4.0,0.0,Unknown State,0.0,,1,0.543223458767572,1,0.5177181793451734,2,0.4291560139207198,0.1979759546009546,0.3728680314783256,0.4291560139207198
31addc0f9a245757,2024-04-30,TO    (NATIONAL HIGHWAYS AUTHORITY OF INDIA),Ongoing,General,NATIONAL HIGHWAYS AUTHORITY OF INDIA,,0,2024.0,10.0,150.0,1874.0,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,3,-25.0,0.0,Unknown State,0.0,,1,0.5227598847308037,0,0.3014349105155793,0,0.5069064244578949,0.5069064244578949,0.1825785325785325,0.3105150429635724
32168795335a534a,2024-04-30,-DD (VADGAON - KATRAJ - KO,Ongoing,General,Unknown Agency,,0,256.54,10.0,7.0,249.54,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,-1.0,0.0,Unknown State,32.0,,1,0.5084936996314959,1,0.6375303009177034,2,0.6407529778443092,0.3125185335390443,0.0467284886166465,0.6407529778443092
3221e6abf345b5b6,2024-04-30,OF OLD NH-20 (NEW NH-154),Ongoing,General,Unknown Agency,,0,606.51,10.0,2.0,604.51,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,1.0,0.0,Unknown State,51.0,,1,0.500003904349557,0,0.4240165135902193,2,0.4787105729238082,0.3923035200094023,0.1289859070667894,0.4787105729238082
3233635eb1df3413,2024-04-30,TO KM 34.14 OF NH-44-RCW,Ongoing,General,Unknown Agency,,0,2200.93,10.0,3.0,2197.93,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,3,5.0,0.0,Unknown State,42.0,,1,0.5131908095226587,0,0.2872797391587702,0,0.4867286545154193,0.4867286545154193,0.2043921919583683,0.3088791535262123
32af785f1e1c3d87,2024-04-30,SAMANA-PATRAN ROAD (SH-1,Ongoing,General,Unknown Agency,,0,42.0,7.4,5.0,37.0,740.0,,1,,,,False,False,0,0,,,,1,0.0,,1,1.0,0.0,Unknown State,0.0,,1,0.5345227883900295,1,0.8333229669164615,2,0.8584084022702443,0.0873899660281239,0.0542016317016317,0.8584084022702443
32bd5ad9de1c747c,2024-04-30,POWER RECOVERY TURBINE IN PFCCU,Ongoing,General,Unknown Agency,,0,1295.0,10.0,3.0,1292.0,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,3,15.0,0.0,Unknown State,40.0,,1,0.5055622434689817,0,0.3026548745756032,2,0.5420784354534355,0.3702036713286712,0.0877178932178932,0.5420784354534355
32d379977f4a4e19,2024-04-30,LENGTH 56.569 K,Ongoing,General,Unknown Agency,,0,3.0,2.0,1.0,2.0,200.0,,1,,,,False,False,0,0,,,,1,0.0,,1,8.0,0.0,Unknown State,81.0,,1,0.4731339590427244,1,0.8614886177933346,2,0.8771555527805526,0.0935393911643911,0.029305056055056,0.8771555527805526
3310ee94d28f99db,2024-04-30,CITY (PRAT,Ongoing,General,Unknown Agency,,0,255.23,10.0,3.0,252.23,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,8.0,0.0,Unknown State,57.0,,1,0.4987939240351656,1,0.6323727917601941,2,0.6178656090641387,0.3399977359242065,0.042136655011655,0.6178656090641387
33198c1c38f14129,2024-04-30,JALANDHAR-AMRITSAR HIGHWAY (NH-3) NEA,Ongoing,General,Unknown Agency,,0,617.87,10.0,10.0,607.87,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,14.0,0.0,Unknown State,32.0,,1,0.5103088949923543,0,0.4307501791547636,2,0.4572549073733283,0.4283077412353729,0.1144373513912987,0.4572549073733283
33334501a6aefe97,2024-04-30,K (AJ-RGBS-PACKAGE-4),Ongoing,General,Unknown Agency,,0,766.2,0.0184766715406089,752.3,13.900000000000093,1.847667154060892,,1,,,,False,False,0,0,,,,1,0.0,,2,1.0,0.0,Unknown State,9.0,,1,0.5226945324707873,1,0.500200674338275,2,0.665023339448649,0.2588466998687586,0.0761299606825922,0.665023339448649
33442572f7239566,2024-04-30,AUGUMENTATION OF SALAYA MATHURA CRUDE OIL PIPELINE SYSTEM,Ongoing,General,Unknown Agency,,0,16654.0,10.0,12.0,16642.0,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,3,1.0,0.0,Unknown State,17.0,,1,0.5292388665160204,0,0.2911015089532413,0,0.558324467199467,0.558324467199467,0.1490983044733043,0.2925772283272282
33540f81e78f6a16,2024-04-30,GANESHPUR – DEHRADUN SECTION FROM,Ongoing,General,Unknown Agency,,0,1604.06,10.0,19.0,1585.06,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,3,2.0,0.0,Unknown State,1.0,,1,0.5306378064290782,0,0.3019483534067582,0,0.5447584776334776,0.5447584776334776,0.1538139083139082,0.3014276140526141
335c576c15828477,2024-04-30,PATNA-MUZZAFFARPUR,Ongoing,General,Unknown Agency,,0,2.0,-0.5,4.0,-2.0,-50.0,,1,,,,False,False,0,0,,,,1,0.0,,1,2.0,0.0,Unknown State,52.0,,1,0.5127815560642482,1,0.9027260288787337,2,0.9574647852147852,0.0189523809523809,0.0235828338328338,0.9574647852147852
335ccccf60bc6f82,2024-04-30,KM.30.000 TO 57.346 UNDER GNHCP,Ongoing,General,Unknown Agency,,0,172.5,10.0,4.0,168.5,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,3.0,0.0,Unknown State,51.0,,1,0.5030929452393536,1,0.6705017273720328,2,0.7066351679366385,0.2568784948711419,0.0364863371922195,0.7066351679366385
337b7220d899e20b,2024-04-30,STEEL PLANT,Ongoing,General,Unknown Agency,,0,11.0,0.2222222222222222,9.0,2.0,22.22222222222222,,1,,,,False,False,0,0,,,,1,0.0,,1,26.0,0.0,Unknown State,19.0,,1,0.5031864895590794,1,0.8567514256529875,2,0.9235450244200242,0.0713801892551892,0.0050747863247863,0.9235450244200242
338a09b232bdc272,2024-04-30,KM 414.205 OF NH150 A,Ongoing,General,Unknown Agency,,0,1249.0,10.0,3.0,1246.0,1000.0,,0,,,,False,False,0,0,,,,1,0.0,,3,6.0,0.0,Unknown State,43.0,,1,0.5114146778454034,0,0.2993215412422698,0,0.4376998638616286,0.4376998638616286,0.1273136854975089,0.4349864506408624
33a44fcecc87bded,2024-04-30,KUMBALAM-THURAVUR - PATCH DOUBLING (15.59 KM),Ongoing,General,Unknown Agency,,0,372.0,10.0,3.0,369.0,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,29.0,0.0,Unknown State,18.0,,1,0.4878217165932228,1,0.5075463886950938,2,0.5861108519103875,0.3783905592601412,0.0354985888294711,0.5861108519103875
33a6b9893b32f9fa,2024-04-30,KM.786 TO KM.978.40,Ongoing,General,Unknown Agency,,0,230.0,0.0341726618705035,222.4,7.599999999999994,3.417266187050357,,1,,,,False,False,0,0,,,,1,0.0,,2,2.0,0.0,Unknown State,27.0,,1,0.5122829246726333,1,0.6535932458765111,2,0.7045217511246922,0.2135723492194079,0.0819058996558996,0.7045217511246922
33cb0b45e104f613,2024-04-30,NH-330,Ongoing,General,Unknown Agency,,0,154.49,10.0,1.0,153.49,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,14.0,0.0,Unknown State,53.0,,1,0.5002128111398918,1,0.6813138926766708,2,0.7492791611982789,0.2027316613125436,0.0479891774891775,0.7492791611982789
33d7b103a2f82598,2024-04-30,NOAPARA-BARASAI VIA BIMANBANDER (MTP),Ongoing,General,Indian Railways (MTP),,0,12.0,-0.7073170731707318,41.0,-29.0,-70.73170731707317,,1,,,,False,False,0,0,,,,1,0.0,,1,-97.0,0.0,Unknown State,39.0,,1,0.5226314783796969,1,0.9011653713711736,2,0.9261326728826728,0.0551026751026751,0.018764652014652,0.9261326728826728
344f90698bc6f671,2024-04-30,(PKG-I),Ongoing,General,NHAI (Contract),,0,256.66,10.0,1.0,255.66000000000005,1000.0,,0,,,,False,True,0,0,,,,1,0.0,,2,-10.0,0.0,Unknown State,77.0,,1,0.4540432077405731,1,0.609659693866362,2,0.4977722522575463,0.4436484104131162,0.0585793373293373,0.4977722522575463
3450b5b1aaafd9ff,2024-04-30,ROB GURUGRAM),Ongoing,General,Unknown Agency,,0,2.0,1.0,1.0,1.0,100.0,,1,,,,False,False,0,0,,,,1,0.0,,1,-1.0,0.0,Unknown State,31.0,,1,0.5219463974753876,1,0.8695964893283363,2,0.8694720467441056,0.1085444367723779,0.0219835164835164,0.8694720467441056
345c4f2176d812c8,2024-04-30,RENIGUNTA WADI GOOTY - BYPASS,Ongoing,General,Unknown Agency,,0,1856.95,10.0,4.0,1852.95,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,3,20.0,0.0,Unknown State,164.0,,1,0.4567870849027245,0,0.2879577052604651,2,0.5586231129981131,0.3443309884559885,0.0970458985458985,0.5586231129981131
34711f443da9ebf5,2024-04-30,VIJAYAWADA-GUDUR,Ongoing,General,Unknown Agency,,0,404.0,10.0,6.0,398.0,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,8.0,0.0,Unknown State,186.0,,1,0.4634044373629135,0,0.4950213212909316,2,0.6711416557298909,0.2428256131123778,0.0860327311577311,0.6711416557298909
34873380e5e27da6,2024-04-30,OF NAGARJUNASAGAR DAM T,Ongoing,General,Unknown Agency,,0,4.0,-0.9980227385071676,2023.0,-2019.0,-99.80227385071676,,1,,,,False,False,0,0,,,,1,0.0,,1,1.0,0.0,Unknown State,1.0,,1,0.5347493367750654,1,0.8517543090866795,2,0.8639967426364485,0.0427377344877344,0.0932655228758169,0.8639967426364485
349485cb0c887f48,2024-04-30,MUKTSAR SAHIB TO MALOUT ROAD FROM,Ongoing,General,Unknown Agency,,0,317.74,10.0,3.0,314.74,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,12.0,0.0,Unknown State,37.0,,1,0.5098303605790745,1,0.5738671552013682,2,0.6820929405561761,0.266470912257677,0.0514361471861471,0.6820929405561761
34a74fecb054d3b6,2024-04-30,(PKG- 2B),Ongoing,General,Unknown Agency,,0,216.49,10.0,3.0,213.49,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,2.0,0.0,Unknown State,51.0,,1,0.5004333349993633,1,0.6345903474563979,2,0.6827358727873434,0.2698896642573113,0.0473744629553453,0.6827358727873434
34ec34eb181b6f69,2024-04-30,OF NH-57 INCLUDING LAND ACQUISITI,Ongoing,General,Unknown Agency,,0,314.32,10.0,8.0,306.32,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,12.0,0.0,Unknown State,56.0,,1,0.500763019673439,1,0.5724678084484421,2,0.615259133023839,0.3284599811952753,0.0562808857808857,0.615259133023839
34fadfb459775852,2024-04-30,STATE BORDER (GREENFIELD) SECTION OF,Ongoing,General,GREENFIELD,,0,150.21,10.0,7.0,143.21,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,18.0,0.0,Unknown State,39.0,,1,0.4877201689993993,1,0.6835706030263498,2,0.785654428904429,0.1873904428904429,0.0269551282051282,0.785654428904429
3545ddf9ab2d6681,2024-04-30,ALLAHABAD-BAMHRAULI - 4TH LINE (10 KM) WITH FLY-OVER AT SUBEDARGANJ,Ongoing,General,Unknown Agency,,0,266.0,10.0,6.0,260.0,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,23.0,0.0,Unknown State,9.0,,1,0.4975107006495557,1,0.6268403770289744,2,0.609203296230773,0.351171703769227,0.039625,0.609203296230773
35520f32c8a3a732,2024-04-30,KARMA DOUBLING,Ongoing,General,Unknown Agency,,0,231.0,10.0,12.0,219.0,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,42.0,0.0,Unknown State,10.0,,1,0.4881850083190073,1,0.6168311727654525,2,0.78849377011877,0.1838951187701187,0.0276111111111111,0.78849377011877
358b5a5cf2cfdad8,2024-04-30,INTEGARTION and  ANNUAL MAINTENANCE OF,Ongoing,General,Unknown Agency,,0,645.13,10.0,5.0,640.13,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,14.0,0.0,Unknown State,25.0,,1,0.5180018262417856,0,0.4277917796394317,2,0.5135856504606506,0.3673058469308469,0.1191085026085026,0.5135856504606506
359c45c5562aead0,2024-04-30,"INTERCEPTION, DIVERSION AND  TREATMENT WORKS AT HOWRAH",Ongoing,General,Unknown Agency,,0,274.76,10.0,14.0,260.76,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,-8.0,0.0,Unknown State,44.0,,1,0.5062202152091814,1,0.600646533631028,2,0.6513632037896745,0.2953235122720418,0.0533132839382839,0.6513632037896745
35a1e9ce1e6b0b9d,2024-04-30,[PACKAGE-IV],Ongoing,General,Unknown Agency,,0,4.0,-0.949367088607595,79.0,-75.0,-94.9367088607595,,1,,,,False,False,0,0,,,,1,0.0,,1,2.0,0.0,Unknown State,99.0,,1,0.4673813447883602,1,0.8926524511062263,2,0.9500857753357752,0.0163658424908424,0.0335483821733821,0.9500857753357752
35d2bb18078e69ce,2024-04-30,KAPURTHALA - SULTANPUR LODHI ROAD (NH,Ongoing,General,Unknown Agency,,0,1103.89,10.0,24.0,1079.89,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,3,24.0,0.0,Unknown State,2.0,,1,0.5005929045284235,0,0.304320420600307,0,0.5634529407790275,0.5634529407790275,0.0717483024222154,0.3647987567987568
3625c8fc64455c59,2024-04-30,CENTERS WITH STATE OF THE ART,Ongoing,General,Unknown Agency,,0,1554.21,10.0,4.0,1550.21,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,3,6.0,0.0,Unknown State,30.0,,1,0.5156606617575873,0,0.2966548745756031,2,0.4318854658413481,0.4238425642984467,0.1442719698602051,0.4318854658413481
369fb2f949fbeaf8,2024-04-30,DESIGN CHAINAGE KM 162.800 TO KM,Ongoing,General,Unknown Agency,,0,426.14,10.0,11.0,415.14,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,21.0,0.0,Unknown State,50.0,,1,0.4800821712146267,0,0.4795296597461514,2,0.5300082695082695,0.4250035936285934,0.0449881368631368,0.5300082695082695
36c3405e672e3d62,2024-04-30,GOHA-KHELLANI PKG-3,Ongoing,General,Unknown Agency,,0,8.73,-0.6992766104030314,29.03,-20.3,-69.92766104030314,,1,,,,False,False,0,0,,,,1,0.0,,1,3.0,0.0,Unknown State,48.0,,1,0.5202529216106804,1,0.8858292409449351,2,0.935169871794872,0.0471071428571428,0.0177229853479853,0.935169871794872
36c6c1fe075a695f,2024-04-30,BATURA HIGHWALL PROJECT,Ongoing,General,Unknown Agency,,0,35.0,-0.0789473684210526,38.0,-3.0,-7.894736842105263,,1,,,,False,False,0,0,,,,1,0.0,,1,11.0,0.0,Unknown State,177.0,,1,0.4603141414894207,1,0.875146527709494,2,0.9076073232323232,0.0468988095238095,0.0454938672438672,0.9076073232323232
36e06512d6ca6e33,2024-04-30,NG (PKG-II),Ongoing,General,NHAI (Contract),,0,8.0,-0.98565151107524,557.55,-549.55,-98.565151107524,,1,,,,False,False,0,0,,,,1,0.0,,1,2.0,0.0,Unknown State,10.0,,1,0.5186045714126556,1,0.8609131137704051,2,0.9048033959504548,0.0581621107650519,0.0370344932844932,0.9048033959504548
36ea2c4e83b353c0,2024-04-30,MANUFACTURING FACILITY,Ongoing,General,Unknown Agency,,0,1614.0,10.0,10.0,1604.0,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,3,1.0,0.0,Unknown State,43.0,,1,0.5095543353209625,0,0.2972216131329959,0,0.5977498473748473,0.5977498473748473,0.1146960816960816,0.2875540709290709
37068ec716497a31,2024-04-30,TH LINE - BHILAI-BHILAI NAGAR (8.8 KM) (PB#72/NR/2022-23),Ongoing,General,Unknown Agency,,0,67.2,-0.8029325513196481,341.0,-273.8,-80.29325513196481,,1,,,,False,False,0,0,,,,1,0.0,,1,29.0,0.0,Unknown State,182.0,,0,0.4295106970307906,1,0.8833736223484984,2,0.8480757388036799,0.0564079025549613,0.0955163586413586,0.8480757388036799
370bcdd32ba9158e,2024-04-30,PKG-4 (KANAI-RONGARA),Ongoing,General,KANAI-RONGARA,,0,292.8,10.0,0.8,292.0,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,2.0,0.0,Unknown State,25.0,,1,0.5089522827647425,1,0.6207329374427007,2,0.6216029150587974,0.3319783370224546,0.0464187479187479,0.6216029150587974
375302042465bac2,2024-04-30,UNIVERSITY CAMPUS FROM CH 2/250 TO 5/10,Ongoing,General,Unknown Agency,,0,2.0,1.0,1.0,1.0,100.0,,1,,,,False,False,0,0,,,,1,0.0,,1,0.0,0.0,Unknown State,109.0,,1,0.4692355956481265,1,0.8695964893283363,2,0.8694720467441056,0.1085444367723779,0.0219835164835164,0.8694720467441056
3777c93822349736,2024-04-30,REALIGNMENT (GREENFIELD ALIGNMENT),Ongoing,General,GREENFIELD ALIGNMENT,,0,2.0,1.0,1.0,1.0,100.0,,1,,,,False,False,0,0,,,,1,0.0,,1,9.0,0.0,Unknown State,52.0,,1,0.5090144826952119,1,0.8714549997304454,2,0.9657591158841156,0.0233214701964701,0.0109194139194139,0.9657591158841156
378d8d695018f4d3,2024-04-30,"LPS OF BIJNOR TO KOTAWALI SECTION OF NH-709AD, PKG-IV",Ongoing,General,Unknown Agency,,0,949.0,10.0,12.0,937.0,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,8.0,0.0,PKG-IV -,0.0,,1,0.52579729699816,0,0.4509305176360129,2,0.4230903818403819,0.2087592962592962,0.3681503219003219,0.4230903818403819
379111883cdf2800,2024-04-30,MUMBAI METRO LINE 3 (COLABA-BANDRA-SEEPZ),Ongoing,General,COLABA-BANDRA-SEEPZ,,0,565.0,10.0,5.0,560.0,1000.0,,0,,,,False,False,0,0,,,,1,0.0,,2,-4.0,0.0,Unknown State,79.0,,1,0.4613369132836462,0,0.455625396396201,2,0.5140675892734717,0.4374537227478403,0.0484786879786879,0.5140675892734717
379c6f6d9ae99b68,2024-04-30,"Faridabad (Haryana)""",Ongoing,General,HARYANA,,0,1219.21,10.0,10.0,1209.21,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,3,6.0,0.0,Unknown State,132.0,,1,0.4607491237218118,0,0.3209642141408609,2,0.4511075582913817,0.4352082353920591,0.1136842063165592,0.4511075582913817
3845fd33649a2600,2024-04-30,(PACKAGE IVA) OF NH-88 (NEW NH-103,Ongoing,General,PACKAGE IVA,,0,1307.16,10.0,3.0,1304.16,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,3,18.0,0.0,Unknown State,43.0,,1,0.4916784672739465,0,0.3228333730193655,2,0.60067933292198,0.3181557764131293,0.0811648906648906,0.60067933292198
3863cea1d55c1054,2024-04-30,KARMA OCP (1.0MTY),Ongoing,General,Unknown Agency,,0,73.0,10.0,4.0,69.0,1000.0,,1,,,,False,False,1,0,,,,1,0.0,,1,2.0,0.0,Unknown State,-10.0,,1,0.6068126961787307,1,0.8256825588264618,2,0.8592765012765012,0.0985740648240648,0.0421494338994338,0.8592765012765012
386ad2a165be0cdb,2024-04-30,SIMLAGURI CHOWK AND BAIHATA BYPASS JUNCTI,Ongoing,General,Unknown Agency,,0,169.08,10.0,3.0,166.08,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,2.0,0.0,Unknown State,39.0,,1,0.5080362227903692,1,0.6642965991669046,2,0.7089217702232408,0.2598116728043197,0.0312665569724393,0.7089217702232408
38a0f05033f1cee9,2024-04-30,SECTION FROM KM.57+046 TO KM.91+927,Ongoing,General,Unknown Agency,,0,909.02,10.0,2.0,907.02,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,18.0,0.0,Unknown State,32.0,,1,0.496411858501991,0,0.4377027280366238,2,0.5550227966477967,0.3753210261960261,0.0696561771561771,0.5550227966477967
38aa2aa082343ad8,2024-04-30,ON NH-24A INCLUDING RETAINING W,Ongoing,General,Unknown Agency,,0,349.03,10.0,3.0,346.03,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,1.0,0.0,Unknown State,74.0,,1,0.4685140548348087,1,0.5259475199384315,2,0.691393621900975,0.269412904905552,0.0391934731934731,0.691393621900975
38aafe4859fa4e4f,2024-04-30,JHAJHA - BATIA (UMBRELLA WORK PB#23/2018-19/NR),Ongoing,General,Unknown Agency,,0,548.0,10.0,4.0,544.0,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,35.0,0.0,Unknown State,215.0,,0,0.4333296383935578,0,0.440722394633724,2,0.5346141652465184,0.4223476188843835,0.0430382158690982,0.5346141652465184
38d8769ea076306e,2024-04-30,UDAIPUR),Ongoing,General,Unknown Agency,,0,9.0,-0.9699197860962568,299.2,-290.2,-96.99197860962568,,1,,,,False,False,0,0,,,,1,0.0,,1,14.0,0.0,Unknown State,153.0,,1,0.4628508689084837,1,0.8906021209341258,2,0.943877122877123,0.002875,0.0532478771228771,0.943877122877123
392090c44c62dfdf,2024-04-30,GANGANAGAR AND HANUMANGARH DISTRICTS,Ongoing,General,Unknown Agency,,0,12.0,-0.9770114942528736,522.0,-510.0,-97.70114942528735,,1,,,,False,False,0,0,,,,1,0.0,,1,74.0,0.0,Unknown State,90.0,,0,0.438922780375496,1,0.8850079224154499,2,0.8083901098901097,0.144015873015873,0.047594017094017,0.8083901098901097
39223e80d87e0c2d,2024-04-30,TO 86.057 (NAKREKAL TO NAGARJUNSAGAR DAM SECT,Ongoing,General,Unknown Agency,,0,392.83,10.0,1.0,391.83,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,-55.0,0.0,Unknown State,32.0,,1,0.5071144012298139,1,0.5149087535640767,2,0.5573387102663417,0.3577202585426268,0.0849410311910311,0.5573387102663417
395ecd1f10727f41,2024-04-30,A (KARN,Ongoing,General,Unknown Agency,,0,79.97,1.3112716763005778,34.6,45.37,131.12716763005778,,1,,,,False,False,0,0,,,,1,0.0,,1,1.0,0.0,Unknown State,44.0,,1,0.5134739151142795,1,0.8590168671536671,2,0.8235182733932734,0.1374647713397713,0.0390169552669552,0.8235182733932734
39613b9ce038ef4c,2024-04-30,KM 106.210 TO KM 115.250 (START AND END POINT OF,Ongoing,General,Unknown Agency,,0,166.9,10.0,2.0,164.9,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,-5.0,0.0,Unknown State,57.0,,1,0.4971476886369507,1,0.6712239171386974,2,0.7421792725248606,0.2240541705026998,0.0337665569724393,0.7421792725248606
39a83311ad0ccd97,2024-04-30,PUNE METRO RAIL PROJECT (PHASE 1),Ongoing,General,Unknown Agency,,0,2024.0,10.0,150.0,1874.0,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,3,2.0,0.0,Unknown State,90.0,,1,0.4701837103461152,0,0.2820056468116033,0,0.4874613025863026,0.4874613025863026,0.2387082084582084,0.2738304889554889
39bebe8697f88e33,2024-04-30,MUZAFFARPUR SAGAULI DOUBLING 100.60 KM,Ongoing,General,Unknown Agency,,0,967.29,10.0,24.73,942.56,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,2.0,0.0,Unknown State,147.0,,1,0.4617230646865637,0,0.4322382026302,0,0.5982605775866645,0.5982605775866645,0.1105442842181972,0.2911951381951382
3a0c8861edd05be6,2024-04-30,INTERMEDIATE LANE SPECIFICATION WITH HARD SH,Ongoing,General,Unknown Agency,,0,562.45,10.0,10.0,552.45,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,26.0,0.0,Unknown State,44.0,,1,0.4740672429482271,0,0.4348453010404956,2,0.5194186480444221,0.4224073581217544,0.0581739938338235,0.5194186480444221
3a1abfe68c622fd9,2024-04-30,BADAM COAL MINING PROJECT,Ongoing,General,Unknown Agency,,0,1409.52,-0.3029080118694362,2022.0,-612.48,-30.29080118694362,,1,,,,False,False,0,0,,,,1,0.0,,3,6.0,0.0,Unknown State,14.0,,1,0.5435782434517127,0,0.4812320484413284,2,0.4296622576769637,0.2907242895992896,0.2796134527237469,0.4296622576769637
3a236798acf3e245,2024-04-30,LMPHAL TO JIRIBAM PKG-7,Ongoing,General,Unknown Agency,,0,1.0,-0.9629629629629628,27.0,-26.0,-96.29629629629628,,1,,,,False,False,0,0,,,,1,0.0,,1,20.0,0.0,Unknown State,35.0,,1,0.4980566491108393,1,0.9016420719640956,2,0.9547624042624044,0.0281753246753246,0.017062271062271,0.9547624042624044
3a29f3bdd82cb383,2024-04-30,TO KM 45 IN STATE OF BIHAR UNDER,Ongoing,General,Unknown Agency,,0,194.88,10.0,1.0,193.88,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,8.0,0.0,Unknown State,35.0,,1,0.5106173576012168,1,0.6523192672683404,2,0.6842481725790551,0.2631095807786984,0.0526422466422466,0.6842481725790551
3a51fc2a6516b6fc,2024-04-30,L OF IT CITY CHOWK TO KURALI CHANDIGARH ROAD,Ongoing,General,Unknown Agency,,0,89.17,2.4296153846153845,26.0,63.17,242.96153846153845,,1,,,,False,False,0,0,,,,1,0.0,,1,6.0,0.0,Unknown State,50.0,,1,0.5113696547889421,1,0.8578545863764634,2,0.870616217116217,0.0908555333555333,0.0385282495282495,0.870616217116217
3a54e5c699fe90f3,2024-04-30,JAHIRABAD TO LATUR,Ongoing,General,Unknown Agency,,0,238.19,10.0,3.0,235.19,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,-5.0,0.0,Unknown State,68.0,,1,0.4775185736064792,1,0.6356261757879352,2,0.7039410728160728,0.253717143967144,0.0423417832167832,0.7039410728160728
3a6b81ada1922ac6,2024-04-30,KM 361.330(DORNALA T JUNCTION) TO KM 420.800(P,Ongoing,General,DORNALA T JUNCTION,,0,11.0,-0.9333333333333332,165.0,-154.0,-93.33333333333331,,1,,,,False,False,0,0,,,,1,0.0,,1,-28.0,0.0,Unknown State,61.0,,1,0.4879213811322637,1,0.8812745132540752,2,0.9089406704406704,0.055802614052614,0.0352567155067155,0.9089406704406704
3a7614f4b37e4bd1,2024-04-30,FROM CH. 17.200 TO CH,Ongoing,General,Unknown Agency,,0,698.0,10.0,19.0,679.0,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,8.0,0.0,Unknown State,23.0,,1,0.5234103306148846,0,0.4616599644026148,2,0.4739387834387834,0.3879198488709358,0.1381413676902807,0.4739387834387834
3a7f151f25a1e08e,2024-04-30,KHELLANI-KHANABAL PKG-3,Ongoing,General,Unknown Agency,,0,8.73,-0.6992766104030314,29.03,-20.3,-69.92766104030314,,1,,,,False,False,0,0,,,,1,0.0,,1,3.0,0.0,Unknown State,48.0,,1,0.5202529216106804,1,0.8858292409449351,2,0.935169871794872,0.0471071428571428,0.0177229853479853,0.935169871794872
